time,open,close,high,low,volume,amount
2026-07-23 09:30:00,1.026,1.026,1.026,1.026,457153.0,46903898.22
2026-07-23 09:31:00,1.013,1.013,1.013,1.013,2137362.0,219418915.86
2026-07-23 09:32:00,1.013,1.013,1.013,1.013,3585022.0,366823204.0
2026-07-23 09:33:00,1.015,1.015,1.015,1.015,4463643.0,455977721.18
2026-07-23 09:34:00,1.015,1.015,1.015,1.015,5288463.0,539776371.21
2026-07-23 09:35:00,1.022,1.022,1.022,1.022,5894314.0,601658097.21
2026-07-23 09:36:00,1.017,1.017,1.017,1.017,6567576.0,670314307.22
2026-07-23 09:37:00,1.029,1.029,1.029,1.029,7081030.0,722894420.21
2026-07-23 09:38:00,1.026,1.026,1.026,1.026,7872760.0,804363049.91
2026-07-23 09:39:00,1.015,1.015,1.015,1.015,8408367.0,858908980.91
2026-07-23 09:40:00,1.012,1.012,1.012,1.012,8973640.0,916337808.92
2026-07-23 09:41:00,1.013,1.013,1.013,1.013,9821389.0,1001960370.92
2026-07-23 09:42:00,1.003,1.003,1.003,1.003,10626544.0,1082678031.9
2026-07-23 09:43:00,1.012,1.012,1.012,1.012,11125505.0,1132926873.88
2026-07-23 09:44:00,1.018,1.018,1.018,1.018,11498603.0,1170825847.88
2026-07-23 09:45:00,1.017,1.017,1.017,1.017,11907871.0,1212433749.87
2026-07-23 09:46:00,1.011,1.011,1.011,1.011,12241432.0,1246274409.87
2026-07-23 09:47:00,1.008,1.008,1.008,1.008,12552249.0,1277670612.86
2026-07-23 09:48:00,1.008,1.008,1.008,1.008,12989243.0,1321731655.84
2026-07-23 09:49:00,1.009,1.009,1.009,1.009,13321087.0,1355232960.83
2026-07-23 09:50:00,1.009,1.009,1.009,1.009,13614396.0,1384897797.83
2026-07-23 09:51:00,1.011,1.011,1.011,1.011,14004290.0,1424177970.81
2026-07-23 09:52:00,1.018,1.018,1.018,1.018,14303159.0,1454445613.48
2026-07-23 09:53:00,1.022,1.022,1.022,1.022,14852696.0,1510612582.27
2026-07-23 09:54:00,1.018,1.018,1.018,1.018,15168501.0,1542836209.27
2026-07-23 09:55:00,1.018,1.018,1.018,1.018,15419704.0,1568431218.27
2026-07-23 09:56:00,1.021,1.021,1.021,1.021,15668639.0,1593795523.02
2026-07-23 09:57:00,1.014,1.014,1.014,1.014,15910426.0,1618375285.02
2026-07-23 09:58:00,1.01,1.01,1.01,1.01,16141094.0,1641701739.02
2026-07-23 09:59:00,1.003,1.003,1.003,1.003,16490662.0,1676855024.02
2026-07-23 10:00:00,1.002,1.002,1.002,1.002,17101869.0,1738205516.02
2026-07-23 10:01:00,0.996,0.996,0.996,0.996,18078475.0,1835758120.02
2026-07-23 10:02:00,0.994,0.994,0.994,0.994,18789894.0,1906392579.01
2026-07-23 10:03:00,0.993,0.993,0.993,0.993,19416982.0,1968815448.13
2026-07-23 10:04:00,0.987,0.987,0.987,0.987,20333209.0,2059430513.12
2026-07-23 10:05:00,0.991,0.991,0.991,0.991,20918741.0,2117391637.57
2026-07-23 10:06:00,0.996,0.996,0.996,0.996,21352470.0,2160487477.56
2026-07-23 10:07:00,0.988,0.988,0.988,0.988,21737091.0,2198600487.54
2026-07-23 10:08:00,0.989,0.989,0.989,0.989,22117776.0,2236317292.52
2026-07-23 10:09:00,0.984,0.984,0.984,0.984,22847017.0,2308141851.7
2026-07-23 10:10:00,0.987,0.987,0.987,0.987,23406368.0,2363244107.69
2026-07-23 10:11:00,0.992,0.992,0.992,0.992,23833584.0,2405586787.41
2026-07-23 10:12:00,0.988,0.988,0.988,0.988,24142729.0,2436171749.4
2026-07-23 10:13:00,0.989,0.989,0.989,0.989,24533172.0,2474713347.38
2026-07-23 10:14:00,0.985,0.985,0.985,0.985,25109513.0,2531480044.13
